GeneID,GSM3024820,GSM3024822,GSM3024824,GSM3024826,GSM3024828,GSM3024830,GSM3024832,GSM3024834,GSM3024836,GSM3024838,GSM3024840,GSM3024842,GSM3024844,GSM3024846,GSM3024848,GSM3024850,GSM3024852,GSM3024854,GSM3024856,GSM3024858,GSM3024860,GSM3024863
100616421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261734,0.05927,6.798,2.374,0,22.73,2.347,6.81,2.097,2.379,3.416,3.566,0.8172,1.654,1.952,6.07,1.906,15.04,29.84,6.551,1.509,4.945,4.317
8514,3.795,0.8583,2.41,0,6.459,0.8449,3.155,0.8748,1.078,1.33,0.6646,0,1.319,1.158,3.091,1.695,1.187,1.141,0,0.5887,1.949,1.221
26038,1.141,1.789,0.4929,0.2542,1.808,0.9686,6.734,0.592,0.6283,1.024,2.117,6.261,0.2235,0.4346,6.895,2.368,1.501,1.833,0,0.01077,0.9724,0.6644
105376687,0,0,0,0,0,0,1.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146,0.7209,26.14,51.65,12.2,12.82,51.49,0.132,40.02,26.51,35.42,47.64,10.86,121.2,89.24,18.65,22,11.29,35.92,18.48,98.28,62.54,55.9
107985733,0,0.5964,1.202,0,0.4797,1.557,0.9536,5.006,1.12,1.893,6.173,0,2.995,1.803,0,9.853,0,0,0,1.394,1.086,0
102724450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388591,1.943,4.983,3.539,13.92,2.948,3.036,1.438,3.3,1.626,3.913,3.785,0.1799,2.167,2.106,0.6741,2.638,1.429,8.604,0.5273,0.5065,1.666,0.3855
23463,0.1021,0,1.242,0,0.8962,0.6082,0.0841,2.536,0.2857,1.186,0.413,0,1.605,1.792,3.145,2.066,0,0,1.533,2.435,1.385,1.037
148645,0,0,0,0,0,0,0.1933,0,0,0,0.0452,0,0,0,0,0,0,0,0,0,0,0
390992,6.814,0.2746,0.2442,0,11.42,0,0.7663,1.14,0,0.2066,0,0,0.02981,0,3.018,0,0.3856,0,0,0,0.07998,0
387509,1.517,0.06403,0.1513,0,0.1717,0.09401,1.433,1.016,0.1323,0.2936,0.9675,0,0.239,0.6001,0,0.3077,0,0,0,0.07894,0.2526,0.1033
11332,11.83,19.25,2.271,0,12.35,3.845,2.044,13.68,3.454,3.267,2.215,24.34,2.39,2.219,0.6844,0,0.1175,0,0.06387,2.146,8.363,3.002
54626,0.581,0.1372,0,0,0.01962,0.02985,0,0,0,0.0129,0,0,0.0149,0,0.1839,0,0.03212,0,0,0.009333,0,0
83715,21.15,4.207,1.683,1.043,5.462,0.8309,0.4867,6.089,0.6934,0.8311,18.79,0,0.7251,0.4135,4.184,4.665,10.78,0.003424,2.055,0.02271,0.5642,0.01916
100422975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,2.624,0.3256,3.066,13.13,1.615,1.753,2.035,5.354,1.661,2.172,16.02,4.472,3.491,2.057,3.56,0.5379,2.608,0,0,0.7127,2.45,0.3211
57449,14.45,4.07,11.07,15.31,9.36,8.053,15.11,2.78,9.5,12.35,20.49,64.96,7.44,6.168,11.59,12.87,9.747,6.346,0.1745,1.662,8.094,2.221
79707,1.442,5.504,2.923,0,9.159,4.542,0.6028,0.9885,2.479,3.846,2.307,1.547,5.783,5.623,0.6584,0.5931,3.969,0,0,4.571,5.16,4.483
80835,6.991,1.768,0.05602,3.522,8.783,0.1913,7.202,0.302,0.05964,0.4738,1.02,11.6,0.04973,0.1595,1.253,3.5,7.011,0,0,0.05607,0.06671,0
107984912,0,1.049,0.0972,0,30.56,0.3993,0.5083,0,0,0.2466,2.246,0,0.04746,0,0,0,0,0,0,0.1784,0.2546,0
3104,0,4.632,9.291,0,0.9462,9.702,29.75,8.024,5.75,12.77,14.37,0.02171,6.508,7.111,10.46,1.434,9.884,0.04989,9.356,2.127,8.39,12.51
9903,2.615,1.531,1.927,1.35,3.556,1.798,0.8538,3.47,1.977,2.673,4.463,1.7,1.856,0.7675,0.1058,0.9864,3.88,0,0.8734,0.3678,1.077,0.6795
107984913,0,0,0,0,0.2121,0,0,0,0,0,0,0,0,0.009568,0,0,0,0,0,0,0,0
148479,6.461,3.164,7.094,0.00958,6.961,7.049,0.3775,0.4644,0.7263,5.985,13.98,0,4.03,4.617,0.8225,7.068,0,0,0,2.325,5.121,3.579
90326,4.339,0.9799,1.31,0,12.63,1.326,9.965,1.96,2.349,2.211,4.445,0,2.473,2.415,3.403,4.634,9.333,0,0,1.673,3.118,2.034
55735,12.27,7.107,8.341,0,12.08,8.249,6.632,7.68,4.426,6.98,10.42,0,7.151,6.642,10.91,5.325,11.69,0,8.084,6.539,9.652,8.181
100505887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110841581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23261,8.705,9.398,1.086,0.1857,5.035,1.588,3.365,0.07011,0.4793,0.918,0.732,0.1048,1.108,1.032,1.155,3.951,2.196,4.434,2.981,0.7935,1.118,0.8088
105376692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102725193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03531,0,0,0,0,0,0,0
105376691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221,0,0
9341,0,8.135,3.609,0,3.719,10.22,0.7927,0.4071,3.25,3.714,4.048,0,8.431,10.24,2.165,2.493,2.575,0,7.35,10.17,4.993,2.402
8863,12.19,2.146,20.42,59.62,6.492,35.73,2.069,12.13,13.49,52.04,34.3,1.859,26.89,39.01,16.42,8.43,15.62,0,8.538,8.792,10.42,20.08
10911,0,10.74,0.1783,0,10.86,0.6577,0.4795,0.3916,0,0.08617,0.08721,0,0.1617,0.4875,2.656,0.5505,6.836,0,2.272,0.09348,0.2558,0
3604,0,0.8342,0.2997,0.05896,0.03652,0.03333,2.746,0,0.02274,0.1548,0,1.26,0.09551,0.02196,0.388,1.159,0,0,0.3031,0.00772,0.1956,0.01628
11315,5.159,13.49,127,1416,126.7,100.4,45.21,130.4,64.11,105,81.67,4.595,144,150.2,46.7,8.644,84.17,5.756,19.59,241.1,201.3,159.6
54206,0.01116,4.141,11.59,6.754,3.087,34.31,0,4.683,5.823,15.87,4.534,6.904,4.003,6.686,3.399,2.841,1.033,0,9.48,3.364,5.502,17.35
107984915,0,0,0,0,0,0,0.04175,0,0,0,0,0,0,0,0,0.4313,0,0,0,0,0,0
102724539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376695,1.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597,0,0,0,0,0,0
50651,0.1493,14.78,1.453,0.01444,13.05,6.333,28.94,0,2.679,5.045,14.47,0,0.7965,1.56,17.02,28.02,10.46,0,0,0.9563,2.219,1.754
473,0.9449,4.817,22.63,7.282,7.754,24.52,4.499,13.98,11.85,27.42,33.19,3.714,27.36,19.5,8.855,3.74,7.049,0.007084,5.851,25.06,23.18,19.42
102724552,0,0,0,0,0,0,0,0,0,0,0.1069,0,0.0305,0,0,0,0,0,0,0.03821,0,0
106632271,0,0,0,0,0,0,0,0,0,0,0,0,0.1857,0,0,0,0,0,0,0,0,0
2023,3.145,12.3,59.52,78.74,36.03,55.87,10.01,44.1,34.58,60.04,58.04,183.9,59.47,47.07,28.36,3.853,22.08,0.02846,16.56,37.23,129.5,45.69
102465436,7.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100505975,0,0,0,0,0,0,0,0.9052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268261,0,0,0,0,0.01355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,0,0.5238,0,32.54,0,15.06,0,0.7016,0.01136,0.8966,0,0.05245,0.04674,6.379,22.29,14.46,0,7.373,0,0.3518,0
155184,3.208,30.52,0.07302,0,10.74,0,3.011,0,0,0.01764,0.4821,0,0.03056,0,2.855,2.931,9.222,13.72,2.076,0.07018,0.337,0
6518,0.5173,0,0.2465,0.05626,0.7098,0.06046,0.9082,0.1939,0.2585,0.3703,0.03149,0,0.9018,0.2369,0.692,2.067,2.114,0,0.6818,0.09678,0.302,0
80045,0,0.1046,0.8971,0,0.8332,0.3997,0.278,4.542,0.05986,0.8395,2.844,0,0.2839,0.1951,0.01502,2.316,1.783,0.005745,1.14,0.1524,0.2503,0.2894
106614088,0.05498,0,0.4432,0,0.06035,0.2203,0,0,0.2254,0.2426,0.6159,0,0.1222,0.2178,0.2012,0.3606,0,0,0,0.05103,0.3506,0
407040,0,0,0,0,0,4.857,0,0,2.307,0.3333,3.036,0,0.3848,0,0,10.22,0,0,0,0.2411,0.5162,0
102724571,0,0,0.309,0,0.08516,0.2332,0,0,0.3778,0.3734,0.3023,0,0.04311,0.1152,0,0,0,0,0,0.0135,0.4433,0
9563,8.299,7.464,27.71,0.176,26.1,22.96,19.72,7.102,12.22,30.44,31.41,3.563,11.26,14.03,9.705,3.627,21.8,44.08,0.0914,6.667,19.52,22.59
80176,7.371,2.661,2.519,0,3.392,3.506,0.3795,0.3985,0.3897,2.615,1.816,0,0.6542,0.6072,1.75,0,0.3085,0,0,0.2647,1.286,0.5222
100506022,0.2031,0.07996,0.01778,0.0151,0,0,0,0,0,0,0,0,0,0,0,0.1153,0,0,0,0.005438,0,0
84275,7.891,7.229,0.8493,1.884,3.318,2.26,0.7016,3.338,0.2826,2.045,1.009,0,1.838,1.901,0.9847,3.975,2.186,0,9.169,6.25,3.552,7.216
199953,1.805,0.436,0.5455,0.2883,1.192,0.6366,0.05071,0.762,0.5568,0.7458,0.9753,0.06992,0.4734,0.4561,0.3653,3.746,1.186,0,0.1664,0.2576,0.8177,0.4144
107985734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1242,0,0,0.01203,0,0
105376712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,70.58,20.86,12.03,0,4.082,6.073,18.31,4.903,3.013,7.536,7.035,45.01,3.578,2.956,6.072,10.63,9.46,0.004737,0.3055,1.586,8.056,1.484
644997,0,3.186,2.283,0,10.32,0.1675,18.93,0,1.007,0.2715,0,147.8,0.743,0.5069,27.34,0.05139,46.29,0,0,0.2109,3.437,0
101929074,0,0,0,0,0.08729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01384,0,0
22883,2.713,26,48.04,11.36,8.88,53.23,13.7,59.86,26.18,55.97,48.93,64.28,47.69,29.09,9.675,20.34,14.61,0.1522,5.032,60.24,70.21,20.72
56998,0.7075,0.1337,0.5636,0,0.3345,0.4652,2.461,0.05441,0.4184,0.2776,0.6149,0.3666,0.7922,0.7005,2.964,1.579,0.352,0,0.5525,0.8448,0.6598,0.6232
105376717,0,0,0.3575,0,0,0.577,10,0,0.6038,0.4536,0.5356,0,1.135,1.128,5.226,0,0,0,0,1.422,0.7806,0.346
84328,0,0.2604,1.931,0.04918,2.728,2.966,0.3201,0.004542,1.848,1.298,0.5947,0.004149,4.305,4.268,0.4437,0.05363,0.01306,0.02861,8.231,4.951,2.506,2.647
64802,0.007998,0.1719,0.7555,0.1082,0.2282,0.2831,1.257,0,0.1599,0.3233,0.03116,0.07305,0.6888,0.6494,1.964,2.459,0.05748,0,0.2498,0.6736,0.9737,0.07046
113391335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100847055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116362,0,0.6962,2.761,0.04384,11.85,0.9995,0.2699,0,1.604,1.899,0.2209,0.1812,5.518,1.886,1.462,0.2231,0,0,0.3542,12.36,1.735,1.864
10277,9.041,13.55,14.43,3.337,10.44,18.81,5.468,9.447,8.797,14.79,11.65,2.598,23.73,16.7,5.046,2.433,21.24,0.1583,14.12,17.64,15.51,10.29
23095,5.142,15.72,14.89,6.183,14.33,15.79,13.01,5.869,8.2,16.59,10.56,2.682,18.94,18.36,18.58,16.72,10.63,11.42,16.25,15.8,15.04,17.83
105376725,0,0,0,0,0,0.01756,0,0,0,0.05061,0,0,0.05843,0.02603,0,0,0.04723,0.4139,0,0.0366,0.01306,0
5226,7.24,9.317,14.01,0.2531,12,8.652,8.801,23.11,8.669,11.03,3.436,0.008793,10.89,9.289,19.4,6.781,2.325,23.11,3.068,12.35,31.83,4.795
100526739,0,2.894,0.3637,0,3.018,0.4656,2.674,1.851,0.4467,0.4194,0.283,0,1.001,0.8533,4.344,13.29,3.41,1.25,0.3781,1.753,0.9431,0.3412
378708,0,3.656,0.3759,0,3.867,0.5882,0,2.339,0.5141,0.5298,0.286,0,1.237,1.03,5.488,15.89,4.308,1.579,0.4777,2.18,1.155,0.2515
1325,0,0,0.1423,0,0.183,0,5.754,0,0.08544,0,0.1218,0,0.1158,0.1032,0,1.538,0,0,0,0.08704,0.08284,0.306
1676,2.206,0.03693,1.566,0.004983,1.641,1.215,9.657,0.8342,0.9934,1.34,0.713,0,1.681,1.646,4.134,0.1521,0.1482,0.4301,0.3019,1.498,1.88,1.476
5195,35.91,0.6353,12.03,0.006123,26.43,6.692,6.499,5.307,6.077,9.166,10.47,0.007232,5.363,4.795,10.02,18.91,9.935,0,4.798,2.352,7.699,6.026
54897,10.4,1.804,11.4,14.66,4.827,17.57,3.948,4.135,6.43,23.29,24.19,5.401,11.17,6.682,6.479,2.045,1.494,9.034,3.831,6.375,10.66,13.46
105376733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509,0,0
105376735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148345,2.884,0,0.0297,0,12.06,0.05229,1.926,0,0.02007,0.00628,0.4068,0,0.03625,0.05815,8.549,3.081,3.212,0,4.535,0.09993,0.1751,0
23435,24.25,13.58,18.99,0,3.42,27.92,3.484,9.631,13.02,19.53,11.66,0.4904,32.04,32.15,5.669,7.754,9.157,0.02292,7.762,27.89,22.76,49.87
10747,22.46,5.63,1.113,2.138,2.023,2.234,7.053,1.55,1.424,0.6686,0.6491,0,4.639,5.299,3.861,6.032,0.5094,0,0,2.171,1.747,2.352
6723,4.492,0.3415,3.798,0.1489,3.437,2.589,3.575,3.593,2.316,4.929,4.851,2.315,4.008,3.063,1.092,0.5051,0.5534,1.798,16.74,6.236,6.48,8.216
5394,1.306,32.98,11.32,113.9,12.65,15.79,5.089,2.641,6.896,12.85,7.709,0.239,18.51,15.76,18.84,12.84,0.77,2.126,8.018,12.89,15.27,12.92
105376736,1.13,0.3211,0.7499,2.609,0,1.09,0,0,0.2895,0.9363,3.24,0,0.802,0.5903,0.3874,0,0,0,0,0.6771,1.029,1.29
2475,2.771,12.2,15.42,57.02,10.81,13.89,15.37,7.465,6.333,16.18,10.86,8.495,14.9,15.37,11.81,8.428,4.743,35.57,4.968,40.23,21.22,11.57
100873935,0,0.05522,1.167,0,0,2.522,0,2.967,1.521,3.35,2.208,0.0308,1.379,1.977,0.2591,0.1327,0,0,0,5.521,5.014,0.9507
10218,3.852,0,3.188,0,0.2005,1.037,4.929,0,0.5853,2.74,4.687,0,2.749,2.389,2.862,0.2621,0.3282,0,11.89,10.06,1.914,3.063
29914,1.548,7.647,4.109,0.02595,14.54,2.615,7.024,0.7492,2.213,3.637,3.822,0.005108,3.883,2.521,21.3,0.1981,3.239,16.8,2.341,4.519,5.985,7.325
105376737,0,0,0,0,0,0,0,0,0,0,0,0,0.01084,0,0.04014,0,0.03504,0,0.457,0,0,0
105376739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376740,0,0.5375,0,0,0,0,0.1923,0,0,0,0,0,0,0,0.7205,0,0,0,0.1577,0,0,0
57540,1.669,5.686,0.1472,15.3,5.97,0.2609,5.339,0,1.04,0.7228,3.474,0.6169,0.1607,0.2763,7.807,6.389,3.865,0,0.6934,0.2772,0.4412,0.9312
112268221,0,0,0.04734,0,1.712,0,3.132,0,0.5277,0.4354,3.282,0,0.09245,0.103,0,1.228,1.177,0,0,0.06515,0.2067,0.565
101929181,0,0,0,0,0.1302,0,0.6704,0,0,0,0,0,0,0,0,0.07291,0,0,0,0,0,0
26232,38.98,0.9694,3.722,35.39,6.498,1.364,5.249,1.96,4.141,1.909,8.909,15.87,1.497,2.198,0.3046,1.019,14.89,0.6291,0,0.3606,3.28,0.6953
93611,1.887,6.426,2.678,0,0.4832,1.057,2.708,0.3078,1.832,3.148,3.002,0.01197,1.462,1.718,7.867,5.182,0.1318,7.071,0.08187,0.9121,1.641,0.9235
26270,2.094,0.02022,5.959,0,2.429,3.101,3.669,1.333,2.643,2.91,8.141,0.01128,2.712,3.248,18.15,15.84,0.2485,0,0,4.133,2.837,2.321
10459,0.3361,16.48,1.176,0,6.603,0.5948,1.82,0,0.3617,1.399,1.391,0,1.326,1.456,3.135,0,0,0.01323,4.396,2.69,1.319,0.2714
374946,0.02539,4.361,0.01445,0,0.613,0,0.02518,0.9888,0,0.004073,0,0.01449,0.007053,0.02095,0.02902,0,0,0,0,0.002945,0.01261,0
57085,3.763,2.577,4.678,76.9,11.25,2.301,1.516,10.31,4.466,4.778,9.108,22.11,4.375,2.479,0.5758,1.78,1.144,0,0,9.511,7.853,4.208
284498,0.1771,0.5848,0.2731,1.801,2.521,0.229,0.04761,2.371,0.2079,0.4537,1.275,0,0.1397,0.2433,0.3959,0.01405,0.308,0,0.6247,0.344,0.2669,0.1091
102724659,0,0.08348,0,0,0.04477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,1.004,6.703,5.526,0.046,6.809,3.712,1.648,5.068,4.201,4.212,7.336,2.124,3.137,3.823,12.22,6.118,3.062,30.98,4.409,6.328,4.684,2.795
1185,3.737,4.303,5.381,12.44,7.794,4.083,12.07,5.183,3.872,4.901,6.598,20.28,5.302,4.097,8.181,5.663,3.861,6.241,0.6254,5.879,4.815,4.4
100379251,0.275,0,0.4043,0,3.824,1.133,0.02728,0,0.2115,0.9597,0.06698,0,0.5985,0.5901,0,0,0.04118,0,0,0.8536,1.241,0
4878,28.02,41.59,1.851,0,12.42,2.351,0.1591,0,2.763,7.676,0.1302,0,2.847,3.176,15.04,1.863,0,0,0,2.45,4.45,7.719
4879,0,0,0.6736,0,32.01,0,33.3,0,0,0,0,0.06143,0.1794,0,24.29,1.72,0,480.2,0,0.01873,0.6149,0
26829,0,0,0,0,0,1.069,0,0,0,9.397,0,0,1.779,0.6339,0,0,0,0,0,2.563,0.7953,0
90231,1.514,7.164,3.552,2.299,6.408,3.574,3.394,16.73,3.006,5.06,7.45,11.09,3.491,3.425,1.529,4.121,0.3399,0,7.862,3.212,3.962,2.936
5351,25.24,25.12,42.88,0.9451,38.93,31.21,64.88,47.05,41.56,54.04,35.35,0.2651,26.89,29.25,44.44,25.13,57.7,8.235,5.297,42.98,44.08,7.716
9927,56.04,7.312,26.29,7.605,15.77,31.71,4.409,7.221,14.89,31.81,20.1,10.74,26.34,28.8,28.94,8.404,11.19,14.59,11.52,21.36,29.3,11.47
60672,1.361,0,4.715,0,13.34,4.598,5.753,2.527,3.498,5.326,8.724,0.01126,2.137,2.285,5.21,2.863,3.332,0,0,1.799,5.186,3.476
102466982,0,0,2.668,0,24.44,1.957,0,0,0,2.256,0.5709,0,0.3256,0,6.03,18.74,0,0,0,0,2.621,0
943,8.069,0.8415,0.3496,0,8.827,0,2.732,0.2484,0.004631,0.08697,0.1496,9.46,0.00502,0.004473,5.504,2.733,4.984,0,3.211,0.04088,0.1975,0
102465836,1.984,0,0.9032,0,0,0,0,0,0.2034,0.3819,0.3865,0,0,0,0,0,0,0,0,0,0,0
7133,7.253,2.512,3.498,56.06,2.508,1.442,2.316,0.3869,1.111,2.405,1.249,0,1.552,1.631,5.117,0.1088,3.006,0.3655,7.311,1.213,2.381,0.7576
100616438,0,0,7.462,0,4.113,0,0,0,0,7.213,0,0,1.388,0.3092,0,0,0,0,92.67,0.6521,2.793,0
107984917,0,0,0.009104,0,0.1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55187,3.216,9.403,29.93,3.931,15.11,36.96,8.374,15.01,16.62,28.36,15.91,8.458,34.62,35.54,10.85,2.847,8.519,11.87,10.8,25.13,29.36,21.31
677885,0,0,67.02,0.2423,0,145.4,7.159,43.53,16.83,53.43,28.56,0,62.24,53.1,24.58,35.75,0,0.1973,0,99.53,68.99,119.2
105376744,0,0.0188,0,0,0,0,0.04372,0,0,0,0,0,0,0,0.0378,0.04517,0.0165,0,0,0,0,0.04045
9249,4.446,4.033,15.65,0.01253,32.84,25.29,0.5862,11.82,4.949,23.4,11.17,0.7251,14.11,11.56,11.31,2.71,5.076,0.02041,0.3037,13.2,10.03,4.586
102466722,0,0,0.647,0,0,0,0,0,0,0,3.877,0,2.843,3.659,0,0,0,0,0,0.1979,1.13,0
343066,0,9.114,0.3336,0,4.063,0,56.07,0,0,0.04409,0.4998,0,0.01018,0,0,15.59,15.5,0,86.79,0.2232,0.3096,0
126767,0,0,0.02673,0,1.65,0,0,0,0,0.009042,0.0183,0,0,0,11.31,1.456,3.376,0,0.4769,0,0.03734,0
93190,0,4.124,0.2007,0,3.074,0,11.41,3.219,0,0,0,0,0,0,0,2.392,0.05761,0,0,0,0.1487,0
390999,0,0.3726,0.5605,0,42.68,0.0715,93.15,24.61,0,0.05153,0,14.17,0,0,14,0,61.17,0,1.589,0.007453,0.6065,0
65121,2.265,9.942,1.6,0,17.21,0.03129,6.302,3.543,0,0.4961,3.241,0.08024,0,0,31.18,2.036,28.4,9.995,17.44,0.01087,0.5045,1.972
105376745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3365,0,0,0
440560,0.03297,117.9,0.2908,44.33,60.94,0.4073,86.72,23.22,0.1267,0.6426,3.179,196.8,0.009158,0,53.85,39.12,153.1,223.7,170.1,0,1.655,0
343069,19.99,0.1999,1.334,135.3,11.44,0.3914,61.5,14.46,0.2169,0.2037,4.948,0.09293,0.1628,0.2257,2.032,7.607,39.25,0,6.103,0.204,0.6957,0.4302
65122,10.31,17.7,0.5038,0,6.393,0.3417,10.82,16.94,0.01008,0.161,0.03833,0.02246,0,0,30.95,0.6291,33.09,0,17.9,0,0.5964,4.305
400735,72.15,147.2,3.369,107,204.6,1.701,65.35,7.425,0.01061,0.6775,3.872,103.5,0.0115,0,83.97,26.63,158.4,1.939,9.62,0.02162,1.769,0
343071,6.445,11.66,1.123,0.6037,27.69,0,96.57,0,6.555,0.4448,0,0,0.01388,0,32.69,27.4,16.87,0,5.95,0.008694,0.2855,0
441871,49,0.02502,0.64,0,32.15,0,26.1,0.04583,0,0.553,0.09527,173.8,0.01358,0,33.85,8.599,90.23,0.01925,12.51,0,1.008,0
440561,0,158.5,0.794,535.8,51.44,1.228,77.48,11.79,0.01135,0.2665,0.06472,6.549,0.01231,0.01096,87.39,127.2,180.4,0.03487,45.66,0.01542,2.311,0
101929983,47.05,107.6,1.373,44.54,46.73,0.05311,38.53,1.59,0.01359,0.472,5.19,5.856,0,0,54.9,33.71,83.54,0.6469,236.1,0.09227,2.687,0.03892
649330,0,0,0,0,8.978,0.1517,21.23,10.88,0,0.03645,0.2213,0,0,0.03749,10.75,4.657,5.51,0,0.4436,0.01318,0.1317,0
441873,15.5,179.6,2.191,3.039,39.63,0.4723,173.9,144.5,0.02014,1.929,1.187,1.458,0,0,78.08,185.7,97.38,182.7,102,0.04786,1.806,0
649324,5.678,1.779,0.1371,0,42.08,0,0.02048,0.1505,0,0,0,0,0,0.02555,38.91,36.82,11.47,0,5.173,0.005988,0.2479,0
440563,0,0.5396,0.05625,0.03186,28.14,0.11,3.608,0.04118,0,0.04758,0.2889,0,0.01831,0.08157,21.14,4.863,12.2,0,29.08,0.01147,0.524,0.2903
645354,5.695,1.761,0.1371,0,41.96,0,0,0.2473,0,0,0,0,0,0.02555,41.07,36.73,22.32,0,5.173,0.005988,0.265,0
645359,16.84,177.5,0.8622,8.706,38.04,0.1995,58.55,107.7,0.01094,1.695,0.7692,0.3411,0,0,13.01,184.3,90.25,197.4,16.42,0.007428,1.506,0
101060301,0,0,0,0,17.93,0.1645,28.29,17.54,0,0.05927,0.3199,0,0,0.06097,16.92,7.269,8.555,0,3.206,0.01429,0.1632,0
343070,0.2916,63,1.855,45.87,43.76,0.5311,153.5,56.95,0.2717,0.5103,0,9.609,0,0,33.51,38.66,22.19,0.7929,74.43,0.08304,3.899,3.62
400736,2.172,5.302,0.008826,0,21.31,0,1.274,0.04846,0,0.3434,0.4079,0.008854,0,0,10.93,10.6,5.545,9.877,0,0,0.262,0.1366
391003,25.12,24.53,3.407,0,99.09,0.2514,83.81,10.78,1.305,0.3537,0.03492,0.01023,0.00996,0,48.29,33.73,1.578,0,83.58,0.01872,1.015,0
343068,0.4518,35.56,2.279,2.938,26.1,0.05486,73.18,67.42,0.2,0.6226,0.06001,10.26,0,0.01017,79.21,95.76,142.1,2.021,105.1,0.02144,0.6122,0
391002,105.4,0.02326,0.6596,0,38.02,0.5616,38.96,8.365,0,0.5141,0.08856,161.6,0.01263,0,33.49,7.994,27.97,0.01789,75.8,0,0.9826,0
645382,9.662,5.933,0.5855,0.5094,4.627,0,51.97,0,2.289,0.4348,0,0,0.01394,0,24.82,17.59,10.41,0,15.09,0.008734,0.5611,0
653619,0.143,25.59,1.011,1.086,81.88,0.1773,121.4,0.97,0.1047,0.03932,1.194,4.198,0,0,82.37,14.02,99.04,0.7396,2.074,0.06398,3.025,0
729528,0,24.35,2.575,0,20.65,0,6.124,0,0,0.276,0.4076,41.58,0,0,11.35,7.28,60.95,0,0.121,0,0.5468,0.06826
645414,10.64,21.28,0.2961,0,56.64,0,244.6,49.86,0,0.04318,1.695,0.01024,0,0,97.05,34.64,71.82,0,49.05,0,0.3745,0
391004,0.04828,11.81,4.986,0,11.39,0,58.96,0,0.2598,0,0.1411,36.08,0.06706,0,18.5,42.04,74.21,168.3,50.34,0,0.4198,0
645425,0.02385,13.01,0.38,0.06918,44.56,0,145.5,73.02,0,0,15.08,0.02723,0.01325,0,13.71,10.09,170.3,0,0.09314,0,3.105,0
126755,28.4,0.05395,0.05999,14.37,6.364,0.3403,1.589,0.2196,0,0.02537,0.08558,0,0,0,0.1205,1.469,0,0,5.626,0.04281,0.323,0
102724856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984918,48.37,0.09275,0,0,0,0,2.733,0,0,0,0,0,0,0,0,2.378,0,0,0,0.01051,0.06004,0
10630,0,1.514,0.9796,0,5.004,2.551,1.674,4.523,0.6711,1.371,0.5433,0,1.677,1.14,2.695,0.5665,7.036,0,0,0.4937,0.6205,4.005
107984919,0,0,0,0,0,0,0.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378612,0,0,0,0,0.07447,0,0,0,0,0,0,0.5616,0,0,0,0,0,0.1869,0,0,0,0
105376756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057,0,0,0,0,0,0
7799,8.49,7.428,9.396,3.436,4.473,11.36,2.837,3.048,5.2,8.991,5.435,5.325,12.96,14.63,3.897,2.131,0.7526,5.816,4.139,6.599,8.808,4.031
